Dim0,Dim1,Dim2,Dim3,label
0.023490805,0.037785362,-0.09569511,0.041204147,0
0.024325091,0.037652925,-0.09505321,0.040991757,0
0.024011413,0.037696153,-0.095294945,0.04106488,0
0.023624772,0.0377493,-0.095591046,0.041154422,0
0.023669597,0.037743483,-0.095557235,0.041144624,0
0.023697823,0.037738193,-0.09553507,0.04113612,0
0.023692241,0.03773859,-0.09553881,0.041136764,0
0.023680478,0.037740618,-0.0955483,0.041140456,0
0.023664774,0.03774339,-0.09556042,0.04114419,0
0.02364888,0.03774538,-0.09557222,0.04114773,0
0.02364761,0.037745707,-0.09557358,0.041148383,0
0.023648314,0.03774561,-0.09557314,0.041148115,0
0.02501663,0.03755702,-0.094523296,0.040831123,0
0.023980113,0.03770168,-0.09531864,0.041073184,0
0.02501117,0.03755661,-0.09452697,0.04083124,0
0.025003994,0.037556082,-0.094531864,0.040830966,0
0.025321191,0.037511602,-0.094287865,0.040756486,0
0.025320048,0.03751211,-0.0942891,0.04075704,0
0.025369773,0.037500955,-0.09425151,0.040742565,0
0.025972718,0.037371483,-0.09382709,0.040592346,0
0.025659358,0.037440732,-0.09404781,0.04067219,0
0.023633849,0.037749927,-0.09558489,0.041154325,0
0.025014855,0.037557166,-0.094524145,0.0408314,0
0.024320967,0.03765547,-0.09505641,0.040994707,0
0.02500955,0.037557002,-0.09452833,0.040831722,0
0.025002819,0.037556194,-0.09453255,0.040831264,0
0.025320066,0.03751179,-0.09428876,0.040756863,0
0.025319492,0.03751186,-0.09428894,0.040756613,0
0.024324046,0.03765349,-0.0950542,0.04099203,0
0.025649302,0.037442334,-0.09405523,0.040674496,0
0.025003435,0.037556592,-0.09453167,0.040831394,0
0.024674043,0.037602082,-0.09478469,0.040908005,0
0.02313769,0.03825582,-0.08931942,0.03616874,0
0.022866718,0.038227756,-0.08951069,0.036220845,0
0.023162484,0.038259614,-0.089301534,0.036164362,0
0.02285793,0.03822679,-0.08951694,0.036222402,0
0.02315293,0.038257673,-0.08930809,0.036165606,0
0.0231583,0.038257517,-0.08930449,0.036164563,0
0.02340328,0.038282678,-0.08913158,0.036117565,0
0.02340222,0.038282625,-0.089132376,0.03611783,0
0.023647543,0.03830803,-0.08895893,0.036070507,0
0.023166152,0.038257204,-0.08929923,0.03616292,0
0.023129566,0.038254768,-0.089325175,0.03617005,0
0.022859298,0.038226806,-0.08951573,0.036221962,0
0.024174945,0.038304508,-0.08870801,0.03604833,0
0.022867652,0.038227767,-0.089509256,0.036220457,0
0.024165101,0.03830507,-0.08871085,0.036047883,0
0.024144672,0.038306214,-0.08871698,0.03604621,0
0.02439341,0.038290527,-0.08862472,0.03605273,0
0.024391752,0.03829077,-0.08862508,0.036052346,0
0.024640363,0.038275342,-0.0885329,0.036058914,0
0.024651214,0.03827475,-0.08852905,0.03605955,0
0.024645263,0.03827512,-0.08853137,0.036059104,0
0.02314029,0.038255908,-0.08931744,0.036167894,0
0.023912994,0.038320832,-0.088804536,0.036041304,0
0.0228565,0.038226336,-0.08951723,0.03622245,0
0.023902215,0.038321488,-0.08880786,0.0360404,0
0.02364649,0.038308024,-0.08895978,0.036070976,0
0.023889737,0.0383217,-0.08881009,0.03603878,0
0.024144955,0.038306106,-0.08871632,0.036045637,0
0.02440006,0.038290482,-0.08862237,0.036052674,0
0.023400957,0.038282566,-0.08913399,0.036118146,0
0.022867102,0.038227793,-0.089510135,0.036220454,0
0.02390326,0.038321078,-0.08880717,0.036040254,0
0.068351924,0.034844425,-0.099431284,-0.012478272,0
0.068353795,0.03484318,-0.09943071,-0.012474936,0
0.06835345,0.03484323,-0.09943105,-0.012476796,0
0.06856465,0.03466387,-0.09932965,-0.012263142,0
0.068139575,0.035038758,-0.09953596,-0.01270369,0
0.06834649,0.034865193,-0.09943928,-0.012494035,0
0.06743502,0.035661947,-0.09987846,-0.013433144,0
0.067897506,0.035251595,-0.09964989,-0.012936689,0
